編號,名稱,詳細說明,參與對象,活動地點,地址,電話,主辦單位,開始時間,結束時間,周期性活動,非周期性活動,網站,照片連結1,照片說明1,照片連結2,照片說明2,照片連結3,照片說明3,X座標,Y座標,分類1,分類2,地圖/簡圖連結,交通資訊,停車資訊,費用,注意事項,縣市,鄉鎮
C2_376430000A_006419,2025龍潭三坑水鄉茭白筍節,￭相關細節可電洽本府農務科(03-3322101#5460)【10/10 三坑水鄉茭遊趣・系列活動開跑】茶香、農趣、手作、探險，還有新鮮茭白筍～快帶家人朋友一起來三坑茭遊趣活動重點一次看擂茶盛會｜10/10&ndash;10/12、10/18&ndash;10/19親手研磨茶葉與穀物，體驗客庄傳統擂茶文化。報名連結農遊體驗｜10/11&ndash;10/19（已額滿）採摘鮮蔬、品嚐農家料理，走訪聚落與水圳文化。茭白筍料理 DIY｜10/18&ndash;10/19（已額滿）動手做壽司、潤餅，享受產地直送的美味！消費滿額享茶趣在地好茶 &times; 果香清韻，三坑限定茶香體驗！凡於農民市集單筆消費滿100元，即可兌換體驗券（數量有限）。創意茶飲｜10/10&ndash;10/12茶席體驗｜10/18&ndash;10/19拍照任務送茭白筍｜10/18&ndash;10/19完成指定拍照任務，就能把限量新鮮茭白筍＋小禮物帶回家！活動地點10/10&ndash;10/12｜石管局大草坪10/18&ndash;10/19｜三坑自然生態公園活動時間每日 10:00&ndash;16:00,,詳見官網,桃園市325龍潭區三坑自然生態公園,886-3-3322101,桃園市政府,10/10/2025 12:00:00 AM,10/19/2025 11:59:59 PM,,,,,,,,,,121.257380,24.838950,03,  ,,,,,,桃園市,龍潭區
C2_376430000A_006421,2025大溪工藝週,￭相關細節可電洽大溪木藝生態博物館(03-3888600#301)走，用工藝與世界交朋友！✨一年一度大溪工藝週熱鬧登場在高樓林立的時代，還有一些小角落，工藝依然熱熱鬧鬧地存在手作的溫度、職人的巧思永遠不會消失，與工藝的每一次觸碰都是一場小小的驚喜！世界各地的工藝正在等著我們來來來～一起走出去，用工藝跟世界交朋友吧！-️來買！工藝市集嚴選台灣職人手作品牌參與，邀請日本四大工藝城市職人與選物店快閃來台，來自栃木益子、石川加賀、福島會津、兵庫丹波的16個工藝品牌齊聚，工藝迷千萬別錯過！  來玩！工藝旅行一日工藝旅行，深入巷弄走進職人工場，動手體驗手作技法，還能享用精緻工藝餐食以及帶你逛遍工藝週必去場館，工藝迷必玩！  來逛！打開工場大溪隱藏工藝工場大公開，從北台灣大剖木廠、傳承木藝神桌廠到年輕木藝工作室等等，零距離感受手作魅力！ 來聽！工藝短講日本四大工藝城市與大溪職人現場分享創作故事，還有機會拿到限定工藝優惠券！除了這些精彩行程，還有各種小活動等你來體驗～保證11月初的週末完全不無聊！ ✨️詳細活動資訊將陸續公開，敬請期待！    &hellip; 來聽！工藝短講｜報名倒數中！ ✨今年的「工藝短講」不再只有單一舞台，而是化身為十場近距離對談！邀請來自日本兵庫、栃木益子、石川加賀、福島會津以及台灣各地的工藝職人們一起聊創作、談生活、找靈感！ 想看家具與工藝如何結合設計與生活美學？想了解日本陶藝家與地方創生的故事？想探索台灣職人如何將在地材料變成國際作品？十場對談、十種視角，每一場都僅此一次。講者背景多元：有獨立工作室的職人、深耕地方的創生團隊，也有長期觀察產業的專家。他們將從自身的創作經驗出發，帶來最真實的分享 現場限定驚喜！參加的朋友還有機會獲得工藝家親手發出的限定優惠券  免費入場｜名額有限，錯過不再！  立即報名：https://www.accupass.com/event/251007082825673...,,詳見官網,桃園市335大溪區大溪木藝生態博物館,886-3-3322101,桃園市政府,11/7/2025 12:00:00 AM,11/9/2025 11:59:59 PM,,,,,,,,,,121.286640,24.881020,03,  ,,,,,,桃園市,大溪區
C2_376430000A_006422,2025植感桃園大溪豆干節,￭相關細節可電洽企劃暨國際科(03)3322101#6215)秋季來桃園大龍門旅遊廊帶是品嘗美食最好的季節，繼筊白筍、石門活魚後，桃園市政府觀光旅遊局接續於11月至12月推出「2025植感桃園大溪豆干節」系列活動。過去桃園首創以大溪豆製品產業為基底，結合蔬食風潮，推動植感桃園的蔬食生活理念，已成功吸引超過179家業者參與。今年植感桃園將由蔬食理念拓展至植感生活領域，整體活動規劃以『大溪豆干x植感生活』為主題，結合桃園在地農業，如空氣鳳梨、多肉植物、鹿角蕨等長青植物為基礎，並營造生活空間植物沉浸氛圍，重新打造植感桃園品牌意象。系列活動表序主題時間/地點備註1植感圖書館● 台灣蘚苔微觀誌11/1 14:00-16:00在桃園市立圖書總館 711會議室● 鹿角蕨日記簿11/8 14:00-16:00在桃園市立圖書總館 微光廳● 空氣鳳梨照護與手作11/15 14:00-16:00在桃園市立圖書總館 711會議室需事先報名，空氣鳳梨照護與手作需材料費300元。2大溪豆干節11/15、11/16 10:30-17:30在大溪中正公園 3大溪豆干宴11/15 17:00-19:00在大溪木生活館付費參加，需事先報名。4德國耶誕市集12/13 11:00-20:00；12/14 11:00-18:00在桃園藝文廣場(植感桃園團隊參展) 5植感桃園-青年設計實驗場12/4-12/20 在中原文創園區11號倉庫 交通資訊當豆香飄散在風裡，節慶也悄悄開始。「2025 大溪豆干節」將於11月15&ndash;16日在大溪中正公園登場，活動場地位於老街入口，鄰近大溪橋與大溪木藝生態博物館，交通便利，是最適合散步、體驗與拍照的節慶據點。(一)    自行開車：1.    行駛國道三號，大溪交流道下，循員林路一段、介壽路至大溪，過武嶺橋沿康莊路直行，中正路右轉到底即抵達活動會場。2.    行駛國道一號，平鎮交流道下，銜接66東西向快速道路(大溪終點端)下，循員林路一段、介壽路至大溪，過武嶺橋後沿康莊路直行，中正路右轉到底即抵達活動會場。3.    假日市區壅塞，建議至大溪後沿介壽路直行瑞安路，將...,,詳見官網,桃園市335大溪區大溪中正公園,886-3-3322101,桃園市政府,11/15/2025 12:00:00 AM,11/16/2025 11:59:59 PM,,,,,,,,,,121.284830,24.883880,03,  ,,,,,,桃園市,大溪區
C2_376430000A_006423,2025桃園半程馬拉松 石門水庫楓半馬,￭相關細節可電洽動能策略行銷有限公司(02)2258-1668「2025桃園半程馬拉松 石門水庫楓半馬」為桃園市主辦之年度全國大型路跑賽事，路線伴隨大溪石門美景並結合水壩風光，兼具挑戰及趣味，今年首度聯合日本神戶馬拉松，展開台日雙城「運動X觀光」交流合作，本次活動並新增身心障礙組，現場更規劃親子趣味運動體驗嘉年華，歡迎全國民眾踴躍報名參加。 活動日期：114年12月7日（星期日）活動地點：石門水庫南苑停車場暨週邊道路活動組別：半馬組(21km)、路跑組(10K)、休閒組(5K)及身心障礙組。報名方式：採網路報名，自即日起至9月30日，額滿為止(報名時間已截止)(https://www.bao-ming.com/eb/content/6647#reg) 指導單位│桃園市政府、桃園市議會 主辦單位│桃園市政府體育局、桃園市政府觀光旅遊局、桃園市政府風景區管理處,,詳見官網,桃園市335大溪區石門水庫南苑停車場暨週邊道路,886-3-3322101,桃園市政府,12/7/2025 12:00:00 AM,12/7/2025 11:59:59 PM,,,,,,,,,,121.248690,24.815540,03,  ,,,,,,桃園市,大溪區
C2_376430000A_006437,2025桃園新屋魚米之鄉馬拉松,￭相關細節可電洽桃園市政府體育局全民運動科(03)319-4510#5005從新屋農博環境教育園區出發，沿途有黃金纍纍的田園稻香、壯觀美麗的新屋風車、全台唯一的客家漁港，蔚藍海岸的美麗景象及藍天綠蔭的綠色走廊，全台最高的青銅媽祖神像新屋天后宮，加上在地團隊的鄉親熱情加油聲。歡迎全國各地的鄉親一起來新屋作客，共同品嚐熱情的特色補給美食。2025新屋魚米之鄉馬拉松活動日期:2025-09-28 (星期日)活動地點:新屋農博環境教育園區活動報名連結:https://lohasnet.tw/XinWuMarathon2025/,,詳見官網,桃園市327新屋區新屋農博環境教育園區,886-3-3322101,桃園市政府,9/28/2025 12:00:00 AM,9/28/2025 11:59:59 PM,,,,,,,,,,121.048930,25.006290,03,  ,,,,,,桃園市,新屋區
C2_376430000A_006438,2025桃園市第五屆大觀盃海洋雙港超半程馬拉松,￭相關細節可電洽大園區公所(03-3867703#101)&zwj;♂️【2025桃園市第五屆 大觀盃海洋雙港超半程馬拉松】 用腳步親近海洋｜沿著雙港跑出熱情與愛！桃園最具人氣的濱海馬拉松賽事再度登場！第五屆【大觀盃海洋雙港超半程馬拉松】，邀你沿著大園與觀音的壯闊海岸線，一起用腳步奔馳，感受景觀步道與藻礁的自然魅力。 今年特別結合兩大漁港：竹圍漁港 x 許厝港週邉良好的道路系統，並延續前三屆特色補給、海洋守護精神、以及「幸福上路」單身聯誼組別，讓跑步成為認識朋友、愛上生活的契機！活動亮點 雙港濱海賽道｜跑進國家級濕地與觀景地景 海味補給無極限｜在地美食、補給豐富 單身聯誼組重磅回歸｜跑步＋交友，一起幸福起跑 青春動滋券可使用｜跑步還能省荷包 親子、企業、菁英全面開放報名 活動資訊活動日期｜2025年10月12日（週日）活動地點｜桃園市大園區 竹圍漁港廣場熱烈報名中，名額有限，額滿即止！ 即刻報名 活動簡章 + 報名網址｜(報名時間已截止!) https://bao-ming.com/eb/content/6602#30742 跑的不只是公里，而是一場與土地、海洋與自己對話的旅程。,,詳見官網,桃園市337大園區竹圍漁港漁會大樓前廣場,886-3-3322101,桃園市政府,10/12/2025 12:00:00 AM,10/12/2025 11:59:59 PM,,,,,,,,,,121.240310,25.114850,03,  ,,,,,,桃園市,大園區
C2_376430000A_006439,114年度大園區甘藷評鑑暨推廣行銷活動,￭相關細節可電洽桃園市大園區農會推廣部(03-3863173)114年度大園區甘藷評鑑暨推廣行銷活動熱鬧登場！一年一度的地瓜盛會又來囉～邀請大家一起來大園體驗最「甜」的地瓜節現場不只有精采的表演節目，還有多項趣味競賽等你挑戰：甘藷丟丟銅仔種地瓜比賽親子DIY手作活動 活動日期：114年10月18日（六） 活動時間：上午9點～下午2點 活動地點：溪海休閒農業區遊客中心（桃園市大園區溪海里聖德北路828號）秋天最香甜的約會～地瓜香氣配上笑聲，一起來大園玩翻天吧！,,詳見官網,桃園市337大園區溪海里聖德北路828號,886-3-3322101,桃園市政府,10/18/2025 12:00:00 AM,10/18/2025 11:59:59 PM,,,,,,,,,,121.195450,25.032970,03,  ,,,,,,桃園市,大園區
C2_376430000A_006440,2025大園蕎麥節,無,,詳見官網,,886-3-3322101,桃園市政府,11/22/2025 12:00:00 AM,11/23/2025 11:59:59 PM,,,,,,,,,,121.299940,24.993090,03,  ,,,,,,桃園市,桃園區
C2_376430000A_006444,2025中原文創園區《小矮人大冒險－拯救夢幻島》,￭相關細節可電洽中原文創園區(03-4333833#220)《小矮人大冒險－拯救夢幻島》闖關即可獲得立體書，今夏最奇幻的親子冒險任務！親子寓教體驗 &times; 沉浸式冒險解謎 &times; 專屬劇情立體書在遙遠的海洋中心，藏著一座被迷霧與神獸守護的島嶼&mdash;&mdash;夢幻島。這裡住著一群可愛、善良又神祕的小矮人族。但近年來，為了興建華麗宮殿，森林被砍伐、河川遭污染，夢幻島正遭遇前所未有的災難，摧毀了小矮人的村莊，也喚醒了沉睡已久的「魔王」。但真正的敵人，似乎並不是怪物&hellip;&hellip;小矮人將邀請善良、充滿想像力與勇氣的孩子們，踏上一段穿越夢幻島的冒險旅程。透過解謎闖關的挑戰任務，開啟一頁頁的立體故事，讓我們成為真正的守護者！冒險展區大亮點⁍ 親子寓教體驗 ⁌6大互動關卡，12種動腦動手，親子共學，結合寓教於樂的任務關卡。培養孩子的邏輯力、觀察力與行動力。⁍ 沉浸式冒險解謎 ⁌解謎道具與科技互動，知名說書人《媽爹講故事》語音導覽錄製，結合任務角色、場景互動，讓孩子就是故事裡的冒險守護者。⁍ 獲得守護者專屬立體書 ⁌任務關卡中的選擇不同，將體驗到不同的故事劇情與挑戰。最終，也將得到一本獨一無二的立體書！⁍ 立體書 &times; 遊戲體驗 &times; 永續思維三位一體 ⁌結合紙藝裝置與永續環境教育概念，將環境議題融入奇幻故事中，讓孩子從中學習「共感」與「守護」環境。⁍ 寶寶劇場 ⁌由奇奇鴨鴨打造，專為 1～3 歲嬰幼兒設計的劇場體驗，帶領孩子自在探索劇場世界。票價資訊： 票種票價備註全票$350＊適用於13歲(含)以上民眾＊持票至現場可兌換特展限定立體書1本親子雙人套票$660＊適用於一位18歲(含)以上成人與一位5~12歲(含)兒童＊持票至現場可兌換特展限定立體書1本親子三人套票$999＊適用於兩位18歲(含)以上成人與一位5~12歲(含)兒童＊適用於一位18歲(含)以上成人與兩位5~12歲(含)兒童＊持票至現場可兌換特展限定立體書2本桃園市民票(僅供現場購買)$330＊須出示證明以供查驗，身分證、戶籍謄本、戶口名簿。    新住民:...,,詳見官網,桃園市320中壢區中原文創園區1、2倉,886-3-3322101,桃園市政府,7/26/2025 12:00:00 AM,9/7/2025 11:59:59 PM,,,,,,,,,,121.241480,24.963530,03,  ,,,,,,桃園市,中壢區
C2_376430000A_006472,2025棒球主題展,￭相關細節可電洽中原文創園區(03-4333833#220)《桃園主場&mdash;2025棒球主題展》不僅是桃園棒球的榮耀回顧，更是一場熱血與夢想的旅程。通過完整的歷史脈絡與世界級文物，包括世界棒球經典賽（WBC）、世界12強賽的重要文物與世界冠軍獎盃，呈現棒球人征戰全球的光榮軌跡；此外，觀眾更可透過投球、打擊、主播台模擬等互動體驗區，親身感受棒球魅力。2026年世界經典賽將是下一個夢想起點，桃園，準備再次出發。桃園市是臺灣發展棒球最完整、表現最傑出的城市之一。從國小、國中到高中，桃園的棒球隊表現都非常亮眼，屢屢在全國賽事中奪得佳績。在成人職棒部分，桃園更擁有三支成棒球隊，樂天桃猿隊更是在2024年前拿下七次中華職棒總冠軍，並引進獨特的韓式加油文化，讓球場氣氛更加熱血。這些成就從零開始，一步步打下基礎，桃園的棒球發展讓人既驚豔又敬佩。展覽規劃兩大主題展區，深入了解這段從平凡到非凡的棒球旅程。第一展區「我園主場」聚焦桃園基層棒球發展的歷程與成果；第二展區「我猿主場」則聚焦職棒樂天桃猿隊的精彩故事與感動時刻。無論是否熟悉棒球，都誠摯邀請一起走進桃園棒球的世界，感受熱血與榮耀背後的努力與堅持。 我園主場桃園曾在臺灣棒球史上默默無聞，無論是從日治時期甲子園高校賽事，到戰後初期的省運，甚至是70年代風起雲湧的世界三級棒球三冠王時期，桃園在棒球領域一直被視為二線隊伍。但近年來從少棒、青少棒、青棒、成棒到職棒各級戰場都屢創佳績，逐漸成為全臺棒球實力最堅強的城市，寫下令人驚豔的「桃園棒球奇蹟」。本展區以七大主題帶您認識桃園棒球如何從邊緣走向世界，包括曾經消失的桃園棒球、龜山國小少棒的崛起、新明國中的冠軍熱血、平鎮高中的三級接軌，以及成棒三強：桃園市棒球隊、國立體育大學與開南大學。 我猿主場樂天桃猿是以桃園為主場的職棒球隊，不僅戰績亮眼，更翻轉臺灣球場文化。自Lanew熊、Lamigo桃猿到今日的樂天桃猿，球隊多次奪下中華職棒總冠軍，是深受球迷喜愛的「人氣球隊」。2012年代表中職出戰亞洲賽時，更引進韓式「電音應援＋啦啦隊」，改變臺灣職棒加油方式以及觀賽體驗，成為棒球應援文化的新指標。...,,詳見官網,桃園市320中壢區中原文創園區10、11倉,886-3-3322101,桃園市政府,7/31/2025 12:00:00 AM,9/7/2025 11:59:59 PM,,,,,,,,,,121.241480,24.963530,03,  ,,,,,,桃園市,中壢區
